row,rt,stimulus,key_press,trial_type,trial_index,time_elapsed,subject_id,condition,correct,target_present,center
233,544.705,NULL,65,visual-search-circle,109,424751,5e95f0222ba0220532d5d682,3,,false,oddball
234,597.29,NULL,65,visual-search-circle,110,426672,5e95f0222ba0220532d5d682,3,1,true,oddball
235,833.98,NULL,65,visual-search-circle,111,428817,5e95f0222ba0220532d5d682,3,,false,oddball
236,603.675,NULL,65,visual-search-circle,112,430741,5e95f0222ba0220532d5d682,3,1,true,oddball
237,638.95,NULL,65,visual-search-circle,113,432700,5e95f0222ba0220532d5d682,3,1,true,oddball
238,580.53,NULL,65,visual-search-circle,114,434599,5e95f0222ba0220532d5d682,3,1,true,oddball
239,547.06,NULL,65,visual-search-circle,115,436461,5e95f0222ba0220532d5d682,3,,false,oddball
240,1209.07,NULL,65,visual-search-circle,116,438990,5e95f0222ba0220532d5d682,3,1,true,oddball
241,638.28,NULL,65,visual-search-circle,117,440944,5e95f0222ba0220532d5d682,3,1,true,oddball
242,544.725,NULL,65,visual-search-circle,118,442810,5e95f0222ba0220532d5d682,3,,false,oddball
243,555.89,NULL,65,visual-search-circle,119,444675,5e95f0222ba0220532d5d682,3,,false,oddball
244,591.295,NULL,65,visual-search-circle,120,446584,5e95f0222ba0220532d5d682,3,1,true,oddball
245,572.105,NULL,65,visual-search-circle,121,448483,5e95f0222ba0220532d5d682,3,,false,oddball
246,18023.4,"<div style='width:800px;'><p>The stimuli used in this experiment could have been conceptualized as alpha-numeric symbols such as rotated 2s and 5s or Us and Ns. In your trials, did you use any alpha-numeric symbols such as these to help you identify the symbols?</p><p>Press the key A for Yes. Press the key L for No. </p></div>",76,html-keyboard-response,122,466819,5e95f0222ba0220532d5d682,3,NULL,NULL,NULL
247,5063.9,"<p>Welcome to the experiment. Press any key to get started.</p>",39,html-keyboard-response,0,5065,5e96cbf9b1d496150ca1eb02,0,NULL,NULL,NULL
248,14977.4,"<div style='width:800px;'><p>You will see a set of 10 symbols arranged in a circle.</p> <p>Sometimes all of the symbols will match. Other times one of the symbols will be different than the others.</p><p>Press the A key when one symbol is different. Press the L key when all symbols are the same.</p><p>Press any key to continue.</p></div>",65,html-keyboard-response,1,20043,5e96cbf9b1d496150ca1eb02,0,NULL,NULL,NULL
249,5256.04,display1.jpg,65,image-keyboard-response,2,25300,5e96cbf9b1d496150ca1eb02,0,NULL,NULL,NULL
250,2090.45,display2.jpg,76,image-keyboard-response,3,27391,5e96cbf9b1d496150ca1eb02,0,NULL,NULL,NULL
251,17368.1,display3.jpg,50,image-keyboard-response,4,44760,5e96cbf9b1d496150ca1eb02,0,NULL,NULL,NULL
252,8308.74,"<div style='width:800px;'><p>In this set of trials, the mismatching symbol will be presented to you in the center of the screen. You can use it as a reference to find the target.</p><p>Please focus your gaze on the symbol in the center until the symbol set is presented.</p><p>Press any key to continue.</p></div>",50,html-keyboard-response,5,53069,5e96cbf9b1d496150ca1eb02,0,NULL,NULL,NULL
253,5836.19,"<p>Now you will complete three trials for practice.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",122,html-keyboard-response,6,58906,5e96cbf9b1d496150ca1eb02,0,NULL,NULL,NULL
254,14241,NULL,76,visual-search-circle,7,74152,5e96cbf9b1d496150ca1eb02,0,,true,oddball
255,4692.63,NULL,76,visual-search-circle,8,80150,5e96cbf9b1d496150ca1eb02,0,,true,oddball
256,1875.54,NULL,76,visual-search-circle,9,83331,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
257,12473.8,"<p>Now you will proceed to the test trials.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",76,html-keyboard-response,10,96106,5e96cbf9b1d496150ca1eb02,0,NULL,NULL,NULL
258,9058.92,NULL,76,visual-search-circle,11,106169,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
259,3484.96,NULL,65,visual-search-circle,12,110960,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
260,2684.21,NULL,76,visual-search-circle,13,114949,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
261,2186.59,NULL,76,visual-search-circle,14,118441,5e96cbf9b1d496150ca1eb02,0,,true,oddball
262,4187.38,NULL,76,visual-search-circle,15,123933,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
263,3972.96,NULL,65,visual-search-circle,16,129212,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
264,9757.72,NULL,65,visual-search-circle,17,140274,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
265,2004.55,NULL,65,visual-search-circle,18,143584,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
266,2661.85,NULL,65,visual-search-circle,19,147551,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
267,4512.79,NULL,76,visual-search-circle,20,153369,5e96cbf9b1d496150ca1eb02,0,,true,oddball
268,3021.2,NULL,76,visual-search-circle,21,157696,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
269,1857.76,NULL,65,visual-search-circle,22,160861,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
270,3152.96,NULL,65,visual-search-circle,23,165318,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
271,2752.43,NULL,65,visual-search-circle,24,169376,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
272,2450.38,NULL,65,visual-search-circle,25,173133,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
273,2958.29,NULL,76,visual-search-circle,26,177396,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
274,5709.6,NULL,76,visual-search-circle,27,184410,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
275,3829.6,NULL,76,visual-search-circle,28,189545,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
276,5097.19,NULL,76,visual-search-circle,29,195948,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
277,2402.46,NULL,76,visual-search-circle,30,199657,5e96cbf9b1d496150ca1eb02,0,,true,oddball
278,4174.33,NULL,76,visual-search-circle,31,205136,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
279,5586.3,NULL,76,visual-search-circle,32,212028,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
280,1327.35,NULL,65,visual-search-circle,33,214660,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
281,3804.73,NULL,76,visual-search-circle,34,219770,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
282,4151.67,NULL,65,visual-search-circle,35,225227,5e96cbf9b1d496150ca1eb02,0,,false,oddball
283,3248.85,NULL,76,visual-search-circle,36,229782,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
284,1844.65,"<div style='width:800px;'><p>Now the symbols will switch, where the target symbol will now be the nontarget and vice versa.</p><p>The rest of the procedure will remain the same for the next chunk of trials, so please continue to press the A key if one of the symbols does not match and the L key if they are all the same.</p><p>Press any key when you are ready to continue.</p></div>",65,html-keyboard-response,37,231928,5e96cbf9b1d496150ca1eb02,0,NULL,NULL,NULL
285,3249.5,NULL,76,visual-search-circle,38,236183,5e96cbf9b1d496150ca1eb02,0,,true,oddball
286,3158.4,NULL,76,visual-search-circle,39,240646,5e96cbf9b1d496150ca1eb02,0,,true,oddball
287,6593.7,NULL,76,visual-search-circle,40,248545,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
288,4016.03,NULL,76,visual-search-circle,41,253866,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
289,1853.28,NULL,65,visual-search-circle,42,257025,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
290,3801.87,NULL,76,visual-search-circle,43,262132,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
291,3741.86,NULL,65,visual-search-circle,44,267178,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
292,2603.78,NULL,76,visual-search-circle,45,271087,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
293,1954.43,NULL,76,visual-search-circle,46,274347,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
294,2598.12,NULL,65,visual-search-circle,47,278251,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
295,7866.1,NULL,65,visual-search-circle,48,287424,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
296,1273.95,NULL,65,visual-search-circle,49,290003,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
297,1560.02,NULL,65,visual-search-circle,50,292868,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
298,1131.97,NULL,65,visual-search-circle,51,295305,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
299,1067.42,NULL,76,visual-search-circle,52,297679,5e96cbf9b1d496150ca1eb02,0,,true,oddball
300,2354.04,NULL,65,visual-search-circle,53,301339,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
301,1627.32,NULL,65,visual-search-circle,54,304272,5e96cbf9b1d496150ca1eb02,0,,false,oddball
302,1766.48,NULL,76,visual-search-circle,55,307344,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
303,2618.54,NULL,65,visual-search-circle,56,311267,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
304,2375.42,NULL,76,visual-search-circle,57,314949,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
305,1307.76,NULL,76,visual-search-circle,58,317562,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
306,1823.74,NULL,76,visual-search-circle,59,320691,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
307,2770.89,NULL,76,visual-search-circle,60,324766,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
308,876.04,NULL,65,visual-search-circle,61,326948,5e96cbf9b1d496150ca1eb02,0,1,true,oddball
309,1231.35,NULL,76,visual-search-circle,62,329484,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
310,1893.12,NULL,76,visual-search-circle,63,332682,5e96cbf9b1d496150ca1eb02,0,1,false,oddball
311,7950.9,"<div style='width:800px;'><p>In this set of trials, a fixation cross will be presented to you in the center of the screen.</p><p>Please focus your gaze on the fixation cross in the center until the symbol set is presented.</p><p>Press any key to continue.</p></div>",76,html-keyboard-response,64,340934,5e96cbf9b1d496150ca1eb02,0,NULL,NULL,NULL
312,5950.48,"<p>Now you will complete three trials for practice.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",76,html-keyboard-response,65,346885,5e96cbf9b1d496150ca1eb02,0,NULL,NULL,NULL
313,30447,NULL,65,visual-search-circle,66,378337,5e96cbf9b1d496150ca1eb02,0,1,true,cross
314,6170.08,NULL,65,visual-search-circle,67,385813,5e96cbf9b1d496150ca1eb02,0,1,true,cross
315,2448.51,NULL,76,visual-search-circle,68,389566,5e96cbf9b1d496150ca1eb02,0,1,false,cross
316,4134.47,"<p>Now you will proceed to the test trials.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",76,html-keyboard-response,69,394002,5e96cbf9b1d496150ca1eb02,0,NULL,NULL,NULL
317,3587.35,NULL,65,visual-search-circle,70,398593,5e96cbf9b1d496150ca1eb02,0,1,true,cross
318,1828.69,NULL,76,visual-search-circle,71,401727,5e96cbf9b1d496150ca1eb02,0,1,false,cross
319,3515.26,NULL,76,visual-search-circle,72,406550,5e96cbf9b1d496150ca1eb02,0,1,false,cross
320,1297.04,NULL,76,visual-search-circle,73,409153,5e96cbf9b1d496150ca1eb02,0,1,false,cross
321,1258.14,NULL,65,visual-search-circle,74,411716,5e96cbf9b1d496150ca1eb02,0,1,true,cross
322,2028.93,NULL,76,visual-search-circle,75,415051,5e96cbf9b1d496150ca1eb02,0,1,false,cross
323,1260.82,NULL,65,visual-search-circle,76,417617,5e96cbf9b1d496150ca1eb02,0,1,true,cross
324,1240.22,NULL,76,visual-search-circle,77,420163,5e96cbf9b1d496150ca1eb02,0,1,false,cross
325,1584.57,NULL,76,visual-search-circle,78,423052,5e96cbf9b1d496150ca1eb02,0,,true,cross
326,2737.46,NULL,76,visual-search-circle,79,427094,5e96cbf9b1d496150ca1eb02,0,1,false,cross
327,1140.24,NULL,65,visual-search-circle,80,429540,5e96cbf9b1d496150ca1eb02,0,1,true,cross
328,1392.73,NULL,65,visual-search-circle,81,432237,5e96cbf9b1d496150ca1eb02,0,1,true,cross
329,2024.62,NULL,76,visual-search-circle,82,435568,5e96cbf9b1d496150ca1eb02,0,,true,cross
330,2636.91,NULL,76,visual-search-circle,83,439510,5e96cbf9b1d496150ca1eb02,0,1,false,cross
331,3040.11,NULL,76,visual-search-circle,84,443855,5e96cbf9b1d496150ca1eb02,0,1,false,cross
332,5385.36,NULL,76,visual-search-circle,85,450547,5e96cbf9b1d496150ca1eb02,0,1,false,cross
333,1718.5,NULL,76,visual-search-circle,86,453570,5e96cbf9b1d496150ca1eb02,0,,true,cross
334,3613.42,NULL,65,visual-search-circle,87,458488,5e96cbf9b1d496150ca1eb02,0,1,true,cross
335,1807.44,NULL,76,visual-search-circle,88,461601,5e96cbf9b1d496150ca1eb02,0,1,false,cross
336,2376.32,NULL,76,visual-search-circle,89,465282,5e96cbf9b1d496150ca1eb02,0,1,false,cross
337,1663.62,NULL,65,visual-search-circle,90,468252,5e96cbf9b1d496150ca1eb02,0,1,true,cross
338,1401.2,NULL,76,visual-search-circle,91,470960,5e96cbf9b1d496150ca1eb02,0,1,false,cross
339,1046.05,NULL,65,visual-search-circle,92,473311,5e96cbf9b1d496150ca1eb02,0,1,true,cross
340,1877.61,NULL,65,visual-search-circle,93,476494,5e96cbf9b1d496150ca1eb02,0,1,true,cross
341,2203.11,NULL,65,visual-search-circle,94,480001,5e96cbf9b1d496150ca1eb02,0,1,true,cross
342,2382.71,NULL,76,visual-search-circle,95,483689,5e96cbf9b1d496150ca1eb02,0,1,false,cross
343,10503.8,"<div style='width:800px;'><p>Now the symbols will switch, where the target symbol will now be the nontarget and vice versa.</p><p>The rest of the procedure will remain the same for the next chunk of trials, so please continue to press the A key if one of the symbols does not match and the L key if they are all the same.</p><p>Press any key when you are ready to continue.</p></div>",76,html-keyboard-response,96,494494,5e96cbf9b1d496150ca1eb02,0,NULL,NULL,NULL
344,2407.26,NULL,65,visual-search-circle,97,497906,5e96cbf9b1d496150ca1eb02,0,1,true,cross
345,1682.14,NULL,65,visual-search-circle,98,500893,5e96cbf9b1d496150ca1eb02,0,1,true,cross
346,1793.44,NULL,65,visual-search-circle,99,503993,5e96cbf9b1d496150ca1eb02,0,1,true,cross
347,2189.84,NULL,76,visual-search-circle,100,507489,5e96cbf9b1d496150ca1eb02,0,,true,cross
348,1646.22,NULL,65,visual-search-circle,101,510440,5e96cbf9b1d496150ca1eb02,0,1,true,cross
349,1195.03,NULL,76,visual-search-circle,102,512940,5e96cbf9b1d496150ca1eb02,0,,true,cross
350,1754.06,NULL,65,visual-search-circle,103,515999,5e96cbf9b1d496150ca1eb02,0,1,true,cross
351,2490.62,NULL,76,visual-search-circle,104,519794,5e96cbf9b1d496150ca1eb02,0,1,false,cross
352,1649.93,NULL,76,visual-search-circle,105,522750,5e96cbf9b1d496150ca1eb02,0,1,false,cross
353,1437.24,NULL,76,visual-search-circle,106,525493,5e96cbf9b1d496150ca1eb02,0,1,false,cross
354,2361.95,NULL,65,visual-search-circle,107,529161,5e96cbf9b1d496150ca1eb02,0,1,true,cross
355,1094.84,NULL,65,visual-search-circle,108,531562,5e96cbf9b1d496150ca1eb02,0,1,true,cross
356,1421.27,NULL,76,visual-search-circle,109,534288,5e96cbf9b1d496150ca1eb02,0,1,false,cross
357,2114.97,NULL,76,visual-search-circle,110,537708,5e96cbf9b1d496150ca1eb02,0,1,false,cross
358,2992.18,NULL,76,visual-search-circle,111,542007,5e96cbf9b1d496150ca1eb02,0,1,false,cross
359,1571.98,NULL,76,visual-search-circle,112,544885,5e96cbf9b1d496150ca1eb02,0,1,false,cross
360,985.13,NULL,65,visual-search-circle,113,547175,5e96cbf9b1d496150ca1eb02,0,1,true,cross
361,1127.46,NULL,76,visual-search-circle,114,549607,5e96cbf9b1d496150ca1eb02,0,1,false,cross
362,1174.27,NULL,76,visual-search-circle,115,552087,5e96cbf9b1d496150ca1eb02,0,1,false,cross
363,1076.94,NULL,76,visual-search-circle,116,554469,5e96cbf9b1d496150ca1eb02,0,,true,cross
364,1073.24,NULL,65,visual-search-circle,117,556848,5e96cbf9b1d496150ca1eb02,0,1,true,cross
365,1092.19,NULL,76,visual-search-circle,118,559246,5e96cbf9b1d496150ca1eb02,0,1,false,cross
366,1418.34,NULL,76,visual-search-circle,119,561969,5e96cbf9b1d496150ca1eb02,0,1,false,cross
367,1308.35,NULL,76,visual-search-circle,120,564584,5e96cbf9b1d496150ca1eb02,0,1,false,cross
368,1341.12,NULL,65,visual-search-circle,121,567231,5e96cbf9b1d496150ca1eb02,0,1,true,cross
369,1809.38,NULL,76,visual-search-circle,122,570345,5e96cbf9b1d496150ca1eb02,0,1,false,cross
370,7112.95,"<p>During the experiment, did you follow the initial instructions to think of the symbols as rotated 2s and 5s?</p><p>Press the key A for Yes. Press the key L for No. </p>",65,html-keyboard-response,123,577760,5e96cbf9b1d496150ca1eb02,0,NULL,NULL,NULL
371,8134.6,"<p>Welcome to the experiment. Press any key to get started.</p>",74,html-keyboard-response,0,8137,5b9cc55cd2599000010ffc36,1,NULL,NULL,NULL
372,10364.2,"<div style='width:800px;'><p>You will see a set of 10 symbols arranged in a circle.</p> <p>Sometimes all of the symbols will match. Other times one of the symbols will be different than the others.</p><p>Press the A key when one symbol is different. Press the L key when all symbols are the same.</p><p>Press any key to continue.</p></div>",17,html-keyboard-response,1,18504,5b9cc55cd2599000010ffc36,1,NULL,NULL,NULL
373,32717.3,display1.jpg,65,image-keyboard-response,2,51224,5b9cc55cd2599000010ffc36,1,NULL,NULL,NULL
374,7588.15,display2.jpg,76,image-keyboard-response,3,58814,5b9cc55cd2599000010ffc36,1,NULL,NULL,NULL
375,17950.1,display3.jpg,50,image-keyboard-response,4,76766,5b9cc55cd2599000010ffc36,1,NULL,NULL,NULL
376,16544.3,"<div style='width:800px;'><p>In this set of trials, a fixation cross will be presented to you in the center of the screen.</p><p>Please focus your gaze on the fixation cross in the center until the symbol set is presented.</p><p>Press any key to continue.</p></div>",87,html-keyboard-response,5,93311,5b9cc55cd2599000010ffc36,1,NULL,NULL,NULL
377,13110.8,"<p>Now you will complete three trials for practice.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",83,html-keyboard-response,6,106423,5b9cc55cd2599000010ffc36,1,NULL,NULL,NULL
378,5882.9,NULL,76,visual-search-circle,7,113320,5b9cc55cd2599000010ffc36,1,,true,cross
379,18865.2,NULL,76,visual-search-circle,8,133495,5b9cc55cd2599000010ffc36,1,1,false,cross
380,5770.1,NULL,76,visual-search-circle,9,140574,5b9cc55cd2599000010ffc36,1,1,false,cross
381,12932.4,"<p>Now you will proceed to the test trials.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",76,html-keyboard-response,10,153807,5b9cc55cd2599000010ffc36,1,NULL,NULL,NULL
382,3732.48,NULL,65,visual-search-circle,11,158550,5b9cc55cd2599000010ffc36,1,1,true,cross
383,7409.47,NULL,76,visual-search-circle,12,167271,5b9cc55cd2599000010ffc36,1,1,false,cross
384,4104.44,NULL,65,visual-search-circle,13,172686,5b9cc55cd2599000010ffc36,1,1,true,cross
385,2601.14,NULL,65,visual-search-circle,14,176598,5b9cc55cd2599000010ffc36,1,1,true,cross
386,3904.15,NULL,65,visual-search-circle,15,181813,5b9cc55cd2599000010ffc36,1,1,true,cross
